ROWID_OBJECT,CREATOR,CREATE_DATE,UPDATED_BY,LAST_UPDATE_DATE,CONSOLIDATION_IND,DELETED_IND,DELETED_BY,DELETED_DATE,LAST_ROWID_SYSTEM,DIRTY_IND,INTERACTION_ID,HUB_STATE_IND,CM_DIRTY_IND,PRODUCT_ID_CD,UOM,PRODUCT_CATEGORY,PRODUCT_ITEM,PRODUCT_CLASSIFICATION_CD,BRAND_CD,IMP_DOM_INDICATOR,MATERIAL_TYPE,HS_CD,BRAND_LINE,COLOR_NM,MATERIAL_NM,S_CLASS_CD,SIZE_CD,T_CLASS_CD,TYPE_CD,GENDER_CD,PRODUCT_LIFE_CD,QUANTITY_WITHIN_SET,BOARD_BANNED_YN,INTERNET_SALES_YN,FLAMMABLE_YN,NATION_CD,WEIGHT,WEIGHT_UNIT,VOLUME_LENGTH,VOLUME_WIDTH,VOLUME_HEIGHT,VOLUME_MEA_UNIT,VOLUME,VOLUME_UNIT,QUANTITY_WITHIN_BOX,QUANTITY_WITHIN_BOX_UNIT,QUANTITY_WITHIN_PACK,QUANTITY_WITHIN_PACK_UNIT,MANUF_CD,G_KINDS_CLS,G_KINDS_CD,G_FOODCLASS_CD,G_AGE_CD,F_COLOR_TYPE_CD,F_SKIN_TYPE_CD,F_SPF_INDEX_CD,F_PRODUCTION_TYPE_CLS,F_PRODUCTION_TYPE_CD,F_HAIR_TYPE_CD,F_FLAVOR_TYPE_CD,F_AGE_CD,F_SHEET_TYPE_CD,F_BRUSH_TYPE_CD,F_WATERP_CD,F_INCH_CD,F_BAND_CD,F_MOVEMENT_CD,F_SIZE_CD,F_PEN_CD,F_PENPOINT_CD,F_VOLTAGE_CD,F_PIXELS_CD,F_SCREEN_SIZE_CD,F_PLAY_VIDEO_YN_CD,F_OPTICAL_ZOOM_CD,F_RESVD_1,F_RESVD_2,F_RESVD_3,F_RESVD_4,F_RESVD_5,F_RESVD_6,F_RESVD_7,F_RESVD_8,F_RESVD_9,F_RESVD_10,USE_FG,CRE_TIMESTAMP,UDT_TIMESTAMP,CRE_ID,UDT_ID,DUP_CHK,CHG_REASON,FTC_CD,LIQUID_YN
6580,admin,2015/12/28 오전 10:40:17.073000,admin,2017/01/19 오전 0:00:38.185000,4,,,,MDM ,,,1,,000814004352,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO,274,POLYAMIDE,,,,,02,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,06-01-2016 11:35:47,RFC_MDM_E,170015,141012|0008|LEPLIAGENEO|1512578274|274|POLYAMIDE|02||||,,12,N
6582,admin,2015/12/28 오전 10:40:17.074000,admin,2017/01/19 오전 0:00:38.190000,4,,,,MDM ,,,1,,000814004353,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO,274,POLYAMIDE,,,,,02,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,06-01-2016 11:34:31,RFC_MDM_E,170015,141012|0008|LEPLIAGENEO|1515578274|274|POLYAMIDE|02||||,,12,N
6584,admin,2015/12/28 오전 10:40:17.074000,admin,2017/01/19 오전 0:00:38.196000,4,,,,MDM ,,,1,,000814004354,EA,14,1430,143012,0008,041|0,Z001,4202921090,LE PLIAGE NEO FANTAISIE,001,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-26-2015 00:00:00,RFC_MDM_E,95489,143012|0008|LEPLIAGENEOFANTAISIE|1118607001|001|POLYAMIDE|02||||,,12,N
6586,admin,2015/12/28 오전 10:40:17.074000,admin,2017/01/19 오전 0:00:38.202000,4,,,,MDM ,,,1,,000814004355,EA,14,1430,143012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,001,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-26-2015 00:00:00,RFC_MDM_E,95489,143012|0008|LEPLIAGENEOFANTAISIE|1119607001|001|POLYAMIDE|02||||,,12,N
6588,admin,2015/12/28 오전 10:40:17.074000,admin,2017/01/19 오전 0:00:38.209000,4,,,,MDM ,,,1,,000814004356,EA,14,1430,143012,0008,041|0,Z001,4202921090,LE PLIAGE NEO FANTAISIE,487,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-26-2015 00:00:00,RFC_MDM_E,95489,143012|0008|LEPLIAGENEOFANTAISIE|1118608487|487|POLYAMIDE|02||||,,12,N
6590,admin,2015/12/28 오전 10:40:17.075000,admin,2017/01/19 오전 0:00:38.215000,4,,,,MDM ,,,1,,000814004357,EA,14,1430,143012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,487,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-26-2015 00:00:00,RFC_MDM_E,95489,143012|0008|LEPLIAGENEOFANTAISIE|1119608487|487|POLYAMIDE|02||||,,12,N
6592,admin,2015/12/28 오전 10:40:17.075000,admin,2017/01/19 오전 0:00:38.221000,4,,,,MDM ,,,1,,000814004358,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,001,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-26-2015 00:00:00,RFC_MDM_E,IF_DFS,141012|0008|LEPLIAGENEOFANTAISIE|1899607001|001|POLYAMIDE|02||||,,12,N
6593,admin,2015/12/28 오전 10:40:17.075000,admin,2017/01/19 오전 0:00:38.317000,4,,,,MDM ,,,1,,000814004359,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,487,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-29-2015 00:00:00,RFC_MDM_E,IF_DFS,141012|0008|LEPLIAGENEOFANTAISIE|1899608487|487|POLYAMIDE|02||||,,12,N
6595,admin,2015/12/28 오전 10:40:17.076000,admin,2017/01/19 오전 0:00:38.323000,4,,,,MDM ,,,1,,000814004360,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,001,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LEPLIAGENEOFANTAISIE|1512607001|001|POLYAMIDE|02||||,,12,N
6597,admin,2015/12/28 오전 10:40:17.076000,admin,2017/01/19 오전 0:00:38.328000,4,,,,MDM ,,,1,,000814004361,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,001,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-22-2015 00:00:00,RFC_MDM_E,IF_DFS,141012|0008|LEPLIAGENEOFANTAISIE|1515607001|001|POLYAMIDE|02||||,,12,N
6599,admin,2015/12/28 오전 10:40:17.076000,admin,2017/01/19 오전 0:00:38.334000,4,,,,MDM ,,,1,,000814004362,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,487,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,12-07-2015 00:00:00,RFC_MDM_E,IF_DFS,141012|0008|LEPLIAGENEOFANTAISIE|1512608487|487|POLYAMIDE|02||||,,12,N
6601,admin,2015/12/28 오전 10:40:17.076000,admin,2017/01/19 오전 0:00:38.340000,4,,,,MDM ,,,1,,000814004363,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO FANTAISIE,487,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LEPLIAGENEOFANTAISIE|1515608487|487|POLYAMIDE|02||||,,12,N
6603,admin,2015/12/28 오전 10:40:17.077000,admin,2017/01/19 오전 0:00:38.346000,4,,,,MDM ,,,1,,000814004364,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,045,LEATHER,,,,,02,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,06-01-2016 11:37:25,RFC_MDM_E,170015,141012|0008|LONGCHAMP3D|1115770045|045|LEATHER|02||||,,12,N
6605,admin,2015/12/28 오전 10:40:17.077000,admin,2017/01/19 오전 0:00:38.352000,4,,,,MDM ,,,1,,000814004365,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,045,LEATHER,,,,,02,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,06-01-2016 11:35:55,RFC_MDM_E,170015,141012|0008|LONGCHAMP3D|1285770045|045|LEATHER|02||||,,12,N
6607,admin,2015/12/28 오전 10:40:17.077000,admin,2017/01/19 오전 0:00:38.359000,4,,,,MDM ,,,1,,000814004366,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,504,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LONGCHAMP3D|1115770504|504|LEATHER|02||||,,12,N
6609,admin,2015/12/28 오전 10:40:17.078000,admin,2017/01/19 오전 0:00:38.365000,4,,,,MDM ,,,1,,000814004367,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,323,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LONGCHAMP3D|1115770323|323|LEATHER|02||||,,12,N
6611,admin,2015/12/28 오전 10:40:17.078000,admin,2017/01/19 오전 0:00:38.370000,4,,,,MDM ,,,1,,000814004368,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,323,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LONGCHAMP3D|1285770323|323|LEATHER|02||||,,12,N
6613,admin,2015/12/28 오전 10:40:17.078000,admin,2017/01/19 오전 0:00:38.377000,4,,,,MDM ,,,1,,000814004369,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,610,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LONGCHAMP3D|1115770610|610|LEATHER|02||||,,12,N
6615,admin,2015/12/28 오전 10:40:17.078000,admin,2017/01/19 오전 0:00:38.383000,4,,,,MDM ,,,1,,000814004370,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,610,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LONGCHAMP3D|1285770610|610|LEATHER|02||||,,12,N
6617,admin,2015/12/28 오전 10:40:17.079000,admin,2017/01/19 오전 0:00:38.390000,4,,,,MDM ,,,1,,000814004371,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,635,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LONGCHAMP3D|1115770635|635|LEATHER|02||||,,12,N
6619,admin,2015/12/28 오전 10:40:17.079000,admin,2017/01/19 오전 0:00:38.396000,4,,,,MDM ,,,1,,000814004372,EA,14,1410,141012,0008,041|0,Z001,4202211090,LONGCHAMP 3D,635,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LONGCHAMP3D|1285770635|635|LEATHER|02||||,,12,N
6621,admin,2015/12/28 오전 10:40:17.079000,admin,2017/01/19 오전 0:00:38.404000,4,,,,MDM ,,,1,,000814004373,EA,14,1410,141011,0008,041|0,Z001,4202211090,QUADRI,001,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141011|0008|QUADRI|1101786001|001|LEATHER|02||||,,12,N
6623,admin,2015/12/28 오전 10:40:17.079000,admin,2017/01/19 오전 0:00:38.411000,4,,,,MDM ,,,1,,000814004374,EA,14,1410,141011,0008,041|0,Z001,4202211090,QUADRI,487,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|101,,,104|107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141011|0008|QUADRI|1101786487|487|LEATHER|02||||,,12,N
6624,admin,2015/12/28 오전 10:40:17.080000,admin,2017/01/19 오전 0:00:38.415000,4,,,,MDM ,,,1,,000814004375,EA,14,1410,141011,0008,041|0,Z001,4202211090,QUADRI,006,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141011|0008|QUADRI|1101786006|006|LEATHER|02||||,,12,N
6626,admin,2015/12/28 오전 10:40:17.080000,admin,2017/01/19 오전 0:00:38.422000,4,,,,MDM ,,,1,,000814004376,EA,14,1410,141011,0008,041|0,Z001,4202211090,QUADRI,274,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|101,,,104|121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141011|0008|QUADRI|1101786274|274|LEATHER|02||||,,12,N
6628,admin,2015/12/28 오전 10:40:17.080000,admin,2017/01/19 오전 0:00:38.429000,4,,,,MDM ,,,1,,000814004377,EA,14,1410,141011,0008,041|0,Z001,4202211090,QUADRI,642,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141011|0008|QUADRI|1101786642|642|LEATHER|02||||,,12,N
6630,admin,2015/12/28 오전 10:40:17.081000,admin,2017/01/19 오전 0:00:38.435000,4,,,,MDM ,,,1,,000814004378,EA,14,1410,141012,0008,041|0,Z001,4202211090,QUADRI,487,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|QUADRI|1202786487|487|LEATHER|02||||,,12,N
6632,admin,2015/12/28 오전 10:40:17.081000,admin,2017/01/19 오전 0:00:38.444000,4,,,,MDM ,,,1,,000814004379,EA,14,1410,141012,0008,041|0,Z001,4202211090,QUADRI,274,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|QUADRI|1202786274|274|LEATHER|02||||,,12,N
6634,admin,2015/12/28 오전 10:40:17.081000,admin,2017/01/19 오전 0:00:38.449000,4,,,,MDM ,,,1,,000814004380,EA,14,1410,141012,0008,041|0,Z001,4202211090,ROSEAU BOX,745,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-15-2015 00:00:00,RFC_MDM_E,IF_DFS,141012|0008|ROSEAUBOX|1986785745|745|LEATHER|02||||,,12,N
6636,admin,2015/12/28 오전 10:40:17.081000,admin,2017/01/19 오전 0:00:38.455000,4,,,,MDM ,,,1,,000814004381,EA,14,1410,141012,0008,041|0,Z001,4202211090,ROSEAU BOX,745,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|ROSEAUBOX|1998785745|745|LEATHER|02||||,,12,N
6638,admin,2015/12/28 오전 10:40:17.082000,admin,2017/01/19 오전 0:00:38.461000,4,,,,MDM ,,,1,,000814004382,EA,14,1410,141012,0008,041|0,Z001,4202211090,ROSEAU BOX,045,LEATHER,,,,,02,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,06-01-2016 11:25:15,RFC_MDM_E,170015,141012|0008|ROSEAUBOX|1986785045|045|LEATHER|02||||,,12,N
6640,admin,2015/12/28 오전 10:40:17.082000,admin,2017/01/19 오전 0:00:38.466000,4,,,,MDM ,,,1,,000814004383,EA,14,1410,141012,0008,041|0,Z001,4202211090,ROSEAU BOX,045,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,12-24-2015 00:00:00,RFC_MDM_E,IF_DFS,141012|0008|ROSEAUBOX|1998785045|045|LEATHER|02||||,,12,N
6642,admin,2015/12/28 오전 10:40:17.082000,admin,2017/01/19 오전 0:00:38.472000,4,,,,MDM ,,,1,,000814004384,EA,14,1410,141012,0008,041|0,Z001,4202211090,ROSEAU BOX,274,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|ROSEAUBOX|1986785274|274|LEATHER|02||||,,12,N
6644,admin,2015/12/28 오전 10:40:17.083000,admin,2017/01/19 오전 0:00:38.478000,4,,,,MDM ,,,1,,000814004385,EA,14,1410,141012,0008,041|0,Z001,4202211090,ROSEAU BOX,274,LEATHER,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-11-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|ROSEAUBOX|1998785274|274|LEATHER|02||||,,12,N
6646,admin,2015/12/28 오전 10:40:17.083000,admin,2017/01/19 오전 0:00:38.484000,4,,,,MDM ,,,1,,000814004386,EA,14,1410,141015,0008,041|0,Z001,4202221090,LE PLIAGE,642,PVC,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGE|1621089642A|642|PVC|02||||,,12,N
6648,admin,2015/12/28 오전 10:40:17.083000,admin,2017/01/19 오전 0:00:38.490000,4,,,,MDM ,,,1,,000814004387,EA,14,1410,141015,0008,041|0,Z001,4202221090,LE PLIAGE,642,PVC,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGE|1623089642A|642|PVC|02||||,,12,N
6649,admin,2015/12/28 오전 10:40:17.083000,admin,2017/01/19 오전 0:00:38.493000,4,,,,MDM ,,,1,,000814004388,EA,14,1430,143011,0008,041|0,Z001,4202921090,LE PLIAGE,642,PVC,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|104,,,104|101,,,,,,,,,,,114|105,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,143011|0008|LEPLIAGE|1624089642A|642|PVC|02||||,,12,N
6651,admin,2015/12/28 오전 10:40:17.084000,admin,2017/01/19 오전 0:00:38.499000,4,,,,MDM ,,,1,,000814004389,EA,14,1430,143012,0008,041|0,Z001,4202921090,LE PLIAGE,642,PVC,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|105,,,104|103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,143012|0008|LEPLIAGE|1699089642A|642|PVC|02||||,,12,N
6653,admin,2015/12/28 오전 10:40:17.084000,admin,2017/01/19 오전 0:00:38.504000,4,,,,MDM ,,,1,,000814004390,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE,642,PVC,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LEPLIAGE|1899089642A|642|PVC|02||||,,12,N
6655,admin,2015/12/28 오전 10:40:17.084000,admin,2017/01/19 오전 0:00:38.510000,4,,,,MDM ,,,1,,000814004391,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE,642,PVC,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LEPLIAGE|2605089642A|642|PVC|02||||,,12,N
6657,admin,2015/12/28 오전 10:40:17.085000,admin,2017/01/19 오전 0:00:38.516000,4,,,,MDM ,,,1,,000814004392,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO,645,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-27-2015 00:00:00,RFC_MDM_E,IF_DFS,141012|0008|LEPLIAGENEO|1512578645A|645|POLYAMIDE|02||||,,12,N
6659,admin,2015/12/28 오전 10:40:17.085000,admin,2017/01/19 오전 0:00:38.521000,4,,,,MDM ,,,1,,000814004393,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO,645,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LEPLIAGENEO|1515578645A|645|POLYAMIDE|02||||,,12,N
6661,admin,2015/12/28 오전 10:40:17.085000,admin,2017/01/19 오전 0:00:38.528000,4,,,,MDM ,,,1,,000814004394,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO,645,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LEPLIAGENEO|1630578645A|645|POLYAMIDE|02||||,,12,N
6663,admin,2015/12/28 오전 10:40:17.085000,admin,2017/01/19 오전 0:00:38.534000,4,,,,MDM ,,,1,,000814004395,EA,14,1410,141012,0008,041|0,Z001,4202221090,LE PLIAGE NEO,645,POLYAMIDE,,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|101,101|101|102,,,104|105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-29-2015 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LEPLIAGENEO|1899578645A|645|POLYAMIDE|02||||,,12,N
